# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  110       9.225127546760e-10       9.930124069155e-14      -2.804710659592e-12       5.049234453776e-18       3.274039668360e-14       2.165091464288e-12      -3.570190009002e-15 
  111       9.232701235032e-10       9.851950689845e-14      -2.492850188597e-12       5.145877370256e-18       3.196583412246e-14       2.116070505636e-12      -3.288849131310e-15 
  112       9.238533441979e-10       9.809297873519e-14      -2.170593159182e-12       5.243304128339e-18       3.121500248353e-14       2.068538295713e-12      -3.014352084604e-15 
  113       9.242537407317e-10       9.805376294981e-14      -1.838290542107e-12       5.341512993314e-18       3.048664637165e-14       2.022398164279e-12      -2.745888792832e-15 
  114       9.244618535876e-10       9.843509841867e-14      -1.496324239231e-12       5.440502561263e-18       2.977927565623e-14       1.977537331224e-12      -2.482550363904e-15 
  115       9.244674173409e-10       9.927137198761e-14      -1.145107715671e-12       5.540271770845e-18       2.909115891512e-14       1.933826463469e-12      -2.223326533086e-15 
  116       9.242610993686e-10       1.005963395908e-13      -7.850643915073e-13       5.640816228517e-18       2.842071203594e-14       1.891147552539e-12      -1.967329579195e-15 
  117       9.238400037309e-10       1.024375103770e-13      -4.165584849534e-13       5.742116652182e-18       2.776773163650e-14       1.849482339759e-12      -1.714502424079e-15 
  118       9.232027974726e-10       1.048211063684e-13      -3.995690897559e-14       5.844149038085e-18       2.713229999176e-14       1.808833859867e-12      -1.464992224481e-15 
  119       9.223480025972e-10       1.077737960614e-13       3.443488098284e-13       5.946888201061e-18       2.651440026572e-14       1.769198891710e-12      -1.218931054319e-15 
  120       9.212739892186e-10       1.113226943998e-13       7.359420957185e-13       6.050307753709e-18       2.591391344922e-14       1.730567765551e-12      -9.764353504828e-16 
  121       9.199789687135e-10       1.154953627470e-13       1.134380888301e-12       6.154380085583e-18       2.533061529773e-14       1.692924170377e-12      -7.376053586345e-16 
  122       9.184609868740e-10       1.203198088594e-13       1.539197207018e-12       6.259076342369e-18       2.476417326922e-14       1.656244961206e-12      -5.025245790090e-16 
