# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   86       2.785043543213e-10       3.293901026876e-12      -2.500746677685e-12       0.000000000000e+00       6.180249018846e-13       3.233985023920e-13       3.302521536255e-14 
   87       2.782071427460e-10       3.239823804709e-12      -3.713808766146e-12       0.000000000000e+00       5.947797489049e-13       2.984000075867e-13       3.189090575404e-14 
   88       2.790654818737e-10       3.173426397103e-12      -4.863070551376e-12       0.000000000000e+00       5.726480205925e-13       2.755120325640e-13       3.071926568450e-14 
   89       2.809967115017e-10       3.095501101984e-12      -5.938849544167e-12       0.000000000000e+00       5.515767364208e-13       2.545976181178e-13       2.951572766562e-14 
   90       2.839048175769e-10       3.006953700908e-12      -6.931051965931e-12       0.000000000000e+00       5.314984950778e-13       2.354936087494e-13       2.828615667309e-14 
   91       2.876800019880e-10       2.908806917496e-12      -7.829166327731e-12       0.000000000000e+00       5.123309599215e-13       2.180097752130e-13       2.703686040155e-14 
   92       2.921982523572e-10       2.802203875871e-12      -8.622257009324e-12       0.000000000000e+00       4.939763444353e-13       2.019279370620e-13       2.577459951946e-14 
   93       2.973360543957e-10       2.688367955885e-12      -9.300800803751e-12       0.000000000000e+00       4.763427528317e-13       1.870444426565e-13       2.450575230465e-14 
   94       3.030179945579e-10       2.568467940313e-12      -9.862526462415e-12       0.000000000000e+00       4.594129909800e-13       1.733068234433e-13       2.323364255806e-14 
   95       3.091755547312e-10       2.443738885716e-12      -1.030744563291e-11       0.000000000000e+00       4.431852014606e-13       1.606961657976e-13       2.196082689833e-14 
   96       3.157323882242e-10       2.315526740068e-12      -1.063610677302e-11       0.000000000000e+00       4.276517188802e-13       1.491853063469e-13       2.068990323814e-14 
   97       3.226040974186e-10       2.185291202661e-12      -1.084961402781e-11       0.000000000000e+00       4.127988553286e-13       1.387385496770e-13       1.942350943140e-14 
   98       3.296980114200e-10       2.054608584003e-12      -1.094964610678e-11       0.000000000000e+00       3.986066858365e-13       1.293113860394e-13       1.816432192048e-14 
   99       3.369129637097e-10       1.925174665722e-12      -1.093847516097e-11       0.000000000000e+00       3.850488338327e-13       1.208502090569e-13       1.691505438350e-14 
  100       3.441390697962e-10       1.798807560465e-12      -1.081898566010e-11       0.000000000000e+00       3.720922566012e-13       1.132920334310e-13       1.567845638148e-14 
  101       3.512575048665e-10       1.677450571799e-12      -1.059469326963e-11       0.000000000000e+00       3.596970307389e-13       1.065642126479e-13       1.445731200565e-14 
  102       3.581402814375e-10       1.563175054115e-12      -1.026976372796e-11       0.000000000000e+00       3.478161376128e-13       1.005841566855e-13       1.325443852462e-14 
  103       3.646500270076e-10       1.458183272530e-12      -9.849031723504e-12       0.000000000000e+00       3.363952488170e-13       9.525904971932e-14       1.207268503167e-14 
  104       3.706621715659e-10       1.364513630414e-12      -9.338192734253e-12       0.000000000000e+00       3.253841629612e-13       9.050298310186e-14       1.091455490006e-14 
  105       3.761354024881e-10       1.283104842599e-12      -8.744367401813e-12       0.000000000000e+00       3.147733376326e-13       8.629159815710e-14       9.781017979046e-15 
  106       3.810503568554e-10       1.214610088781e-12      -8.075648943336e-12       0.000000000000e+00       3.045619153739e-13       8.261433291790e-14       8.672534673952e-15 
  107       3.853880851145e-10       1.159682951241e-12      -7.340957524254e-12       0.000000000000e+00       2.947464275731e-13       7.945757618652e-14       7.589412389101e-15 
  108       3.891300749913e-10       1.118977004060e-12      -6.550061036091e-12       0.000000000000e+00       2.853207079574e-13       7.680457661772e-14       6.531800041062e-15 
  109       3.922582754046e-10       1.093145402336e-12      -5.713595874266e-12       0.000000000000e+00       2.762758060870e-13       7.463535180201e-14       5.499682571909e-15 
  110       3.947551203797e-10       1.082840471401e-12      -4.843087715901e-12       0.000000000000e+00       2.675999008490e-13       7.292659734878e-14       4.492875462474e-15 
  111       3.966035529619e-10       1.088713296033e-12      -3.950972297626e-12       0.000000000000e+00       2.592782139515e-13       7.165159596950e-14       3.511019245610e-15 
  112       3.977870491302e-10       1.111413309678e-12      -3.050616193386e-12       0.000000000000e+00       2.512929234174e-13       7.078012656086e-14       2.553574019440e-15 
  113       3.982896417111e-10       1.151587883658e-12      -2.156337592250e-12       0.000000000000e+00       2.436230770784e-13       7.027837328800e-14       1.619813960621e-15 
  114       3.980959442918e-10       1.209881916397e-12      -1.283427076215e-12       0.000000000000e+00       2.362445060690e-13       7.010883466763e-14       7.088218375919e-16 
  115       3.971911751343e-10       1.286937422628e-12      -4.481683980122e-13       0.000000000000e+00       2.291297383202e-13       7.023023265125e-14      -1.805164761622e-16 
  116       3.955701073824e-10       1.383135615958e-12       3.344160984685e-13       0.000000000000e+00       2.222535797659e-13       7.060363554549e-14      -1.048971389573e-15 
  117       3.932651030703e-10       1.497788459955e-12       1.057684614923e-12       0.000000000000e+00       2.156108127269e-13       7.121186568787e-14      -1.895261458839e-15 
  118       3.903215482927e-10       1.629847595990e-12       1.717087326015e-12       0.000000000000e+00       2.092004968874e-13       7.204229163362e-14      -2.717563182144e-15 
  119       3.867893336057e-10       1.778150396607e-12       2.307967816985e-12       0.000000000000e+00       2.030204581212e-13       7.308078986592e-14      -3.514039167634e-15 
  120       3.827229568642e-10       1.941417277930e-12       2.825562423944e-12       0.000000000000e+00       1.970672520988e-13       7.431170882023e-14      -4.282838791701e-15 
  121       3.781816260598e-10       2.118249012078e-12       3.264999574171e-12       0.000000000000e+00       1.913361278931e-13       7.571783290849e-14      -5.022098857257e-15 
  122       3.732293621576e-10       2.307124039571e-12       3.621299126405e-12       0.000000000000e+00       1.858209915859e-13       7.728034654342e-14      -5.729944252020e-15 
  123       3.679351019345e-10       2.506395781748e-12       3.889371711146e-12       0.000000000000e+00       1.805143698745e-13       7.897879816276e-14      -6.404488606787e-15 
  124       3.623728008162e-10       2.714289953170e-12       4.064018070949e-12       0.000000000000e+00       1.754073736775e-13       8.079106425357e-14      -7.043834953717e-15 
  125       3.566215357150e-10       2.928901874037e-12       4.139928400717e-12       0.000000000000e+00       1.704896617418e-13       8.269331337646e-14      -7.646076384609e-15 
  126       3.507656078673e-10       3.148193782594e-12       4.111681688002e-12       0.000000000000e+00       1.657494042482e-13       8.465997018988e-14      -8.209296709184e-15 
  127       3.448946456709e-10       3.369992147548e-12       3.973745053296e-12       0.000000000000e+00       1.611732464184e-13       8.666367947436e-14      -8.731571113362e-15 
  128       3.391037075227e-10       3.591984980472e-12       3.720473090329e-12       0.000000000000e+00       1.567462721209e-13       8.867527015680e-14      -9.210966817542e-15 
  129       3.334803771649e-10       3.811962475598e-12       3.348038684406e-12       0.000000000000e+00       1.524549776781e-13       9.066815054071e-14      -9.645935958077e-15 
  130       3.280642307149e-10       4.028574484500e-12       2.860466349987e-12       0.000000000000e+00       1.482966394328e-13       9.263211555526e-14      -1.003654156298e-14 
  131       3.228830967620e-10       4.240651445137e-12       2.264262591839e-12       0.000000000000e+00       1.442709098223e-13       9.456099324253e-14      -1.038336793730e-14 
  132       3.179656749402e-10       4.446967566029e-12       1.566556787983e-12       0.000000000000e+00       1.403768845869e-13       9.644834510014e-14      -1.068714392644e-14 
  133       3.133415456888e-10       4.646239879828e-12       7.751143509487e-13       0.000000000000e+00       1.366130879157e-13       9.828746181364e-14      -1.094874638108e-14 
  134       3.090411800131e-10       4.837127296888e-12      -1.016501109842e-13       0.000000000000e+00       1.329774575930e-13       1.000713589889e-13      -1.116920362199e-14 
  135       3.050959492454e-10       5.018229658845e-12      -1.054659632533e-12       0.000000000000e+00       1.294673301447e-13       1.017927728844e-13      -1.134969890498e-14 
  136       3.015381348051e-10       5.188086792182e-12      -2.074161730169e-12       0.000000000000e+00       1.260794259842e-13       1.034441561437e-13      -1.149157388576e-14 
  137       2.984009379599e-10       5.345177561807e-12      -3.149715240863e-12       0.000000000000e+00       1.228098345587e-13       1.050176735276e-13      -1.159633208483e-14 
  138       2.957184895858e-10       5.487918924623e-12      -4.270177160844e-12       0.000000000000e+00       1.196539994959e-13       1.065051976466e-13      -1.166564235235e-14 
  139       2.935258599286e-10       5.614664983103e-12      -5.423689484350e-12       0.000000000000e+00       1.166067037494e-13       1.078983046936e-13      -1.170134233306e-14 
  140       2.918590683640e-10       5.723706038862e-12      -6.597666042376e-12       0.000000000000e+00       1.136620547456e-13       1.091882701756e-13      -1.170544193112e-14 
  141       2.907550931582e-10       5.813267646228e-12      -7.778779341432e-12       0.000000000000e+00       1.108134695296e-13       1.103660646464e-13      -1.168012677505e-14 
  142       2.902518812291e-10       5.881509665817e-12      -8.952947402289e-12       0.000000000000e+00       1.080536599117e-13       1.114223494392e-13      -1.162776168256e-14 
  143       2.903883579063e-10       5.926525318107e-12      -1.010532059874e-11       0.000000000000e+00       1.053746176131e-13       1.123474723984e-13      -1.155089412548e-14 
  144       2.911921788693e-10       5.946824864500e-12      -1.122221093112e-11       0.000000000000e+00       1.027691813982e-13       1.131332397318e-13      -1.145182528333e-14 
  145       2.926416044574e-10       5.942842390882e-12      -1.229712199550e-11       0.000000000000e+00       1.002359439529e-13       1.137784374468e-13      -1.133126822877e-14 
  146       2.946998677341e-10       5.915576465179e-12      -1.332529123727e-11       0.000000000000e+00       9.777480277387e-14       1.142838486751e-13      -1.118956342794e-14 
  147       2.973270346498e-10       5.866120671269e-12      -1.430179891692e-11       0.000000000000e+00       9.538541591141e-14       1.146505323198e-13      -1.102710024438e-14 
  148       3.004799433563e-10       5.795665447772e-12      -1.522156611215e-11       0.000000000000e+00       9.306719620697e-14       1.148798289953e-13      -1.084431791879e-14 
  149       3.041121435192e-10       5.705499926832e-12      -1.607935272009e-11       0.000000000000e+00       9.081930553144e-14       1.149733669669e-13      -1.064170654876e-14 
  150       3.081738356321e-10       5.597013772910e-12      -1.686975545944e-11       0.000000000000e+00       8.864064902326e-14       1.149330680914e-13      -1.041980806855e-14 
  151       3.126118103296e-10       5.471699021574e-12      -1.758720587266e-11       0.000000000000e+00       8.652986932649e-14       1.147611537563e-13      -1.017921722886e-14 
  152       3.173693877006e-10       5.331151918282e-12      -1.822596832813e-11       0.000000000000e+00       8.448534082890e-14       1.144601508203e-13      -9.920582576610e-15 
  153       3.223863566022e-10       5.177074757174e-12      -1.878013802233e-11       0.000000000000e+00       8.250516390007e-14       1.140328975531e-13      -9.644607434650e-15 
  154       3.275989139725e-10       5.011277719858e-12      -1.924363898200e-11       0.000000000000e+00       8.058715912952e-14       1.134825495750e-13      -9.352050881577e-15 
  155       3.329396041446e-10       4.835680714202e-12      -1.961022206631e-11       0.000000000000e+00       7.872886156475e-14       1.128125857975e-13      -9.043728731469e-15 
  156       3.383372581594e-10       4.652315213117e-12      -1.987346296904e-11       0.000000000000e+00       7.692751494937e-14       1.120268143626e-13      -8.720514513659e-15 
  157       3.437169330795e-10       4.463326093352e-12      -2.002676022075e-11       0.000000000000e+00       7.518006596120e-14       1.111293785829e-13      -8.383340452497e-15 
  158       3.489998513024e-10       4.270973474274e-12      -2.006333319093e-11       0.000000000000e+00       7.348315845035e-14       1.101247628820e-13      -8.033198447109e-15 
  159       3.541033398738e-10       4.077634556664e-12      -1.997622009021e-11       0.000000000000e+00       7.183312767732e-14       1.090177987337e-13      -7.671141051165e-15 
  160       3.589407698012e-10       3.885805461501e-12      -1.975827597248e-11       0.000000000000e+00       7.022599455111e-14       1.078136706026e-13      -7.298282452642e-15 
  161       3.634350593281e-10       3.697783179870e-12      -1.940449827773e-11       0.000000000000e+00       6.865823285348e-14       1.065173600125e-13      -6.915736714937e-15 
  162       3.675606531013e-10       3.514675954905e-12      -1.891923876443e-11       0.000000000000e+00       6.712915925416e-14       1.051319100352e-13      -6.524424305804e-15 
  163       3.713051566341e-10       3.337308492079e-12      -1.830962849846e-11       0.000000000000e+00       6.563874462311e-14       1.036600179637e-13      -6.125250252085e-15 
